SIDO_NM,SGG_NM,LAW_CD,LAW_NM,ADM_CD,ADM_NM,MATCH_TYPE,CONFIDENCE
강원특별자치도,강릉시,5115034000,강동면,32030340,강동면,exact_match,1.0
강원특별자치도,강릉시,5115011000,교동,32030550,교1동,prefix_match,0.95
강원특별자치도,강릉시,5115011000,교동,32030560,교2동,prefix_match,0.95
강원특별자치도,강릉시,5115033000,구정면,32030330,구정면,exact_match,1.0
강원특별자치도,강릉시,5115011600,내곡동,32030610,내곡동,exact_match,1.0
강원특별자치도,강릉시,5115036000,사천면,32030360,사천면,exact_match,1.0
강원특별자치도,강릉시,5115031000,성산면,32030310,성산면,exact_match,1.0
강원특별자치도,강릉시,5115011400,송정동,32030600,송정동,exact_match,1.0
강원특별자치도,강릉시,5115037000,연곡면,32030370,연곡면,exact_match,1.0
강원특별자치도,강릉시,5115035000,옥계면,32030350,옥계면,exact_match,1.0
강원특별자치도,강릉시,5115010900,옥천동,32030540,옥천동,exact_match,1.0
강원특별자치도,강릉시,5115032000,왕산면,32030320,왕산면,exact_match,1.0
강원특별자치도,강릉시,5115025000,주문진읍,32030110,주문진읍,exact_match,1.0
강원특별자치도,강릉시,5115011200,초당동,32030590,초당동,exact_match,1.0
강원특별자치도,강릉시,5115011100,포남동,32030570,포남1동,prefix_match,0.95
강원특별자치도,강릉시,5115011100,포남동,32030580,포남2동,prefix_match,0.95
강원특별자치도,강릉시,5115010100,홍제동,32030510,홍제동,exact_match,1.0
강원특별자치도,고성군,5182025000,간성읍,32600110,간성읍,exact_match,1.0
강원특별자치도,고성군,5182025300,거진읍,32600120,거진읍,exact_match,1.0
강원특별자치도,고성군,5182034000,수동면,32600260,수동면,exact_match,1.0
강원특별자치도,고성군,5182032000,죽왕면,32600320,죽왕면,exact_match,1.0
강원특별자치도,고성군,5182033000,토성면,32600330,토성면,exact_match,1.0
강원특별자치도,고성군,5182031000,현내면,32600310,현내면,exact_match,1.0
강원특별자치도,동해시,5117012900,망상동,32040630,망상동,exact_match,1.0
강원특별자치도,동해시,5117011100,발한동,32040570,발한동,exact_match,1.0
강원특별자치도,동해시,5117011000,부곡동,32040540,부곡동,exact_match,1.0
강원특별자치도,동해시,5117011200,북평동,32040600,북평동,exact_match,1.0
강원특별자치도,동해시,5117012400,삼화동,32040650,삼화동,exact_match,1.0
강원특별자치도,동해시,5117010300,송정동,32040520,송정동,exact_match,1.0
강원특별자치도,동해시,5117010100,천곡동,32040510,천곡동,exact_match,1.0
강원특별자치도,삼척시,5123035000,가곡면,32070350,가곡면,exact_match,1.0
강원특별자치도,삼척시,5123010600,교동,32070530,교동,exact_match,1.0
강원특별자치도,삼척시,5123031000,근덕면,32070310,근덕면,exact_match,1.0
강원특별자치도,삼척시,5123012000,남양동,32070510,남양동,exact_match,1.0
강원특별자치도,삼척시,5123033000,노곡면,32070330,노곡면,exact_match,1.0
강원특별자치도,삼척시,5123025000,도계읍,32070110,도계읍,exact_match,1.0
강원특별자치도,삼척시,5123034000,미로면,32070340,미로면,exact_match,1.0
강원특별자치도,삼척시,5123010100,성내동,32070520,성내동,exact_match,1.0
강원특별자치도,삼척시,5123036000,신기면,32070360,신기면,exact_match,1.0
강원특별자치도,삼척시,5123025300,원덕읍,32070120,원덕읍,exact_match,1.0
강원특별자치도,삼척시,5123032000,하장면,32070320,하장면,exact_match,1.0
강원특별자치도,속초시,5121010600,교동,32060560,교동,exact_match,1.0
강원특별자치도,속초시,5121010400,금호동,32060540,금호동,exact_match,1.0
강원특별자치도,속초시,5121010700,노학동,32060570,노학동,exact_match,1.0
강원특별자치도,속초시,5121011000,대포동,32060600,대포동,exact_match,1.0
강원특별자치도,속초시,5121010200,동명동,32060520,동명동,exact_match,1.0
강원특별자치도,속초시,5121010100,영랑동,32060510,영랑동,exact_match,1.0
강원특별자치도,속초시,5121010800,조양동,32060580,조양동,exact_match,1.0
강원특별자치도,속초시,5121010900,청호동,32060590,청호동,exact_match,1.0
강원특별자치도,양구군,5180031500,국토정중앙면,32580350,국토정중앙면,exact_match,1.0
강원특별자치도,양구군,5180032000,동면,32580320,동면,exact_match,1.0
강원특별자치도,양구군,5180033000,방산면,32580330,방산면,exact_match,1.0
강원특별자치도,양구군,5180025000,양구읍,32580110,양구읍,exact_match,1.0
강원특별자치도,양구군,5180034000,해안면,32580340,해안면,exact_match,1.0
강원특별자치도,양양군,5183035000,강현면,32610350,강현면,exact_match,1.0
강원특별자치도,양양군,5183031000,서면,32610310,서면,exact_match,1.0
강원특별자치도,양양군,5183032000,손양면,32610320,손양면,exact_match,1.0
강원특별자치도,양양군,5183025000,양양읍,32610110,양양읍,exact_match,1.0
강원특별자치도,양양군,5183034000,현남면,32610340,현남면,exact_match,1.0
강원특별자치도,양양군,5183033000,현북면,32610330,현북면,exact_match,1.0
강원특별자치도,영월군,5175032500,김삿갓면,32530380,김삿갓면,exact_match,1.0
강원특별자치도,영월군,5175034000,남면,32530340,남면,exact_match,1.0
강원특별자치도,영월군,5175038000,무릉도원면,32530400,무릉도원면,exact_match,1.0
강원특별자치도,영월군,5175033000,북면,32530330,북면,exact_match,1.0
강원특별자치도,영월군,5175031200,산솔면,32530410,산솔면,exact_match,1.0
강원특별자치도,영월군,5175025300,상동읍,32530120,상동읍,exact_match,1.0
강원특별자치도,영월군,5175025000,영월읍,32530110,영월읍,exact_match,1.0
강원특별자치도,영월군,5175036000,주천면,32530360,주천면,exact_match,1.0
강원특별자치도,영월군,5175035500,한반도면,32530390,한반도면,exact_match,1.0
강원특별자치도,원주시,5113010500,개운동,32020530,개운동,exact_match,1.0
강원특별자치도,원주시,5113036000,귀래면,32020350,귀래면,exact_match,1.0
강원특별자치도,원주시,5113011000,단계동,32020600,단계동,exact_match,1.0
강원특별자치도,원주시,5113010700,단구동,32020560,단구동,exact_match,1.0
강원특별자치도,원주시,5113010600,명륜동,32020540,명륜1동,prefix_match,0.95
강원특별자치도,원주시,5113010600,명륜동,32020550,명륜2동,prefix_match,0.95
강원특별자치도,원주시,5113011500,무실동,32020670,무실동,exact_match,1.0
강원특별자치도,원주시,5113025000,문막읍,32020110,문막읍,exact_match,1.0
강원특별자치도,원주시,5113011700,반곡동,32020680,반곡관설동,startswith_match,0.9
강원특별자치도,원주시,5113011300,봉산동,32020640,봉산동,exact_match,1.0
강원특별자치도,원주시,5113035000,부론면,32020340,부론면,exact_match,1.0
강원특별자치도,원주시,5113031000,소초면,32020310,소초면,exact_match,1.0
강원특별자치도,원주시,5113039000,신림면,32020380,신림면,exact_match,1.0
강원특별자치도,원주시,5113011100,우산동,32020610,우산동,exact_match,1.0
강원특별자치도,원주시,5113010300,원동,32020520,원인동,startswith_match,0.9
강원특별자치도,원주시,5113010800,일산동,32020570,일산동,exact_match,1.0
강원특별자치도,원주시,5113010100,중앙동,32020510,중앙동,exact_match,1.0
강원특별자치도,원주시,5113033000,지정면,32020330,지정면,exact_match,1.0
강원특별자치도,원주시,5113011200,태장동,32020620,태장1동,prefix_match,0.95
강원특별자치도,원주시,5113011200,태장동,32020630,태장2동,prefix_match,0.95
강원특별자치도,원주시,5113038000,판부면,32020370,판부면,exact_match,1.0
강원특별자치도,원주시,5113010900,학성동,32020580,학성동,exact_match,1.0
강원특별자치도,원주시,5113011400,행구동,32020660,행구동,exact_match,1.0
강원특별자치도,원주시,5113032000,호저면,32020320,호저면,exact_match,1.0
강원특별자치도,원주시,5113037000,흥업면,32020360,흥업면,exact_match,1.0
강원특별자치도,인제군,5181033000,기린면,32590330,기린면,exact_match,1.0
강원특별자치도,인제군,5181031000,남면,32590310,남면,exact_match,1.0
강원특별자치도,인제군,5181032000,북면,32590320,북면,exact_match,1.0
강원특별자치도,인제군,5181035000,상남면,32590350,상남면,exact_match,1.0
강원특별자치도,인제군,5181034000,서화면,32590340,서화면,exact_match,1.0
강원특별자치도,인제군,5181025000,인제읍,32590110,인제읍,exact_match,1.0
강원특별자치도,정선군,5177025300,고한읍,32550120,고한읍,exact_match,1.0
강원특별자치도,정선군,5177032000,남면,32550320,남면,exact_match,1.0
강원특별자치도,정선군,5177034000,북평면,32550340,북평면,exact_match,1.0
강원특별자치도,정선군,5177025600,사북읍,32550130,사북읍,exact_match,1.0
강원특별자치도,정선군,5177025900,신동읍,32550140,신동읍,exact_match,1.0
강원특별자치도,정선군,5177037000,여량면,32550370,여량면,exact_match,1.0
강원특별자치도,정선군,5177035000,임계면,32550350,임계면,exact_match,1.0
강원특별자치도,정선군,5177025000,정선읍,32550110,정선읍,exact_match,1.0
강원특별자치도,정선군,5177036000,화암면,32550360,화암면,exact_match,1.0
강원특별자치도,철원군,5178025600,갈말읍,32560130,갈말읍,exact_match,1.0
강원특별자치도,철원군,5178032000,근남면,32560320,근남면,exact_match,1.0
강원특별자치도,철원군,5178034000,근동면,32560260,근동면,exact_match,1.0
강원특별자치도,철원군,5178033000,근북면,32560210,근북면,exact_match,1.0
강원특별자치도,철원군,5178025300,김화읍,32560120,김화읍,exact_match,1.0
강원특별자치도,철원군,5178025900,동송읍,32560140,동송읍,exact_match,1.0
강원특별자치도,철원군,5178031000,서면,32560310,서면,exact_match,1.0
강원특별자치도,철원군,5178036000,원남면,32560280,원남면,exact_match,1.0
강원특별자치도,철원군,5178035000,원동면,32560270,원동면,exact_match,1.0
강원특별자치도,철원군,5178037000,임남면,32560290,임남면,exact_match,1.0
강원특별자치도,철원군,5178025000,철원읍,32560110,철원읍,exact_match,1.0
강원특별자치도,춘천시,5111012200,교동,32010520,교동,exact_match,1.0
강원특별자치도,춘천시,5111011700,근화동,32010570,근화동,exact_match,1.0
강원특별자치도,춘천시,5111034000,남면,32010350,남면,exact_match,1.0
강원특별자치도,춘천시,5111040000,남산면,32010360,남산면,exact_match,1.0
강원특별자치도,춘천시,5111039000,동내면,32010340,동내면,exact_match,1.0
강원특별자치도,춘천시,5111031000,동면,32010310,동면,exact_match,1.0
강원특별자치도,춘천시,5111032000,동산면,32010320,동산면,exact_match,1.0
강원특별자치도,춘천시,5111038000,북산면,32010390,북산면,exact_match,1.0
강원특별자치도,춘천시,5111036000,사북면,32010380,사북면,exact_match,1.0
강원특별자치도,춘천시,5111035000,서면,32010370,서면,exact_match,1.0
강원특별자치도,춘천시,5111012400,석사동,32010660,석사동,exact_match,1.0
강원특별자치도,춘천시,5111012800,신동,32010330,신동면,startswith_match,0.9
강원특별자치도,춘천시,5111012800,신동,32010110,신북읍,startswith_match,0.9
강원특별자치도,춘천시,5111012800,신동,32010710,신사우동,startswith_match,0.9
강원특별자치도,춘천시,5111033000,신동면,32010330,신동면,exact_match,1.0
강원특별자치도,춘천시,5111025000,신북읍,32010110,신북읍,exact_match,1.0
강원특별자치도,춘천시,5111011100,약사동,32010540,약사명동,startswith_match,0.9
강원특별자치도,춘천시,5111012300,퇴계동,32010670,퇴계동,exact_match,1.0
강원특별자치도,춘천시,5111011200,효자동,32010630,효자1동,prefix_match,0.95
강원특별자치도,춘천시,5111011200,효자동,32010640,효자2동,prefix_match,0.95
강원특별자치도,춘천시,5111011200,효자동,32010650,효자3동,prefix_match,0.95
강원특별자치도,춘천시,5111012000,후평동,32010600,후평1동,prefix_match,0.95
강원특별자치도,춘천시,5111012000,후평동,32010610,후평2동,prefix_match,0.95
강원특별자치도,춘천시,5111012000,후평동,32010620,후평3동,prefix_match,0.95
강원특별자치도,태백시,5119010500,문곡동,32050620,문곡소도동,startswith_match,0.9
강원특별자치도,태백시,5119010200,장성동,32050560,장성동,exact_match,1.0
강원특별자치도,태백시,5119010400,철암동,32050580,철암동,exact_match,1.0
강원특별자치도,태백시,5119010100,황지동,32050510,황지동,exact_match,1.0
강원특별자치도,평창군,5176038000,대관령면,32540370,대관령면,exact_match,1.0
강원특별자치도,평창군,5176033000,대화면,32540330,대화면,exact_match,1.0
강원특별자치도,평창군,5176031000,미탄면,32540310,미탄면,exact_match,1.0
강원특별자치도,평창군,5176032000,방림면,32540320,방림면,exact_match,1.0
강원특별자치도,평창군,5176034000,봉평면,32540340,봉평면,exact_match,1.0
강원특별자치도,평창군,5176035000,용평면,32540350,용평면,exact_match,1.0
강원특별자치도,평창군,5176036000,진부면,32540360,진부면,exact_match,1.0
강원특별자치도,평창군,5176025000,평창읍,32540110,평창읍,exact_match,1.0
강원특별자치도,홍천군,5172036000,남면,32510360,남면,exact_match,1.0
강원특별자치도,홍천군,5172039000,내면,32510390,내면,exact_match,1.0
강원특별자치도,홍천군,5172033000,내촌면,32510330,내촌면,exact_match,1.0
강원특별자치도,홍천군,5172032000,두촌면,32510320,두촌면,exact_match,1.0
강원특별자치도,홍천군,5172038000,북방면,32510380,북방면,exact_match,1.0
강원특별자치도,홍천군,5172037000,서면,32510370,서면,exact_match,1.0
강원특별자치도,홍천군,5172034000,서석면,32510340,서석면,exact_match,1.0
강원특별자치도,홍천군,5172035200,영귀미면,32510400,영귀미면,exact_match,1.0
강원특별자치도,홍천군,5172025000,홍천읍,32510110,홍천읍,exact_match,1.0
강원특별자치도,홍천군,5172031000,화촌면,32510310,화촌면,exact_match,1.0
강원특별자치도,화천군,5179031000,간동면,32570310,간동면,exact_match,1.0
강원특별자치도,화천군,5179034000,사내면,32570340,사내면,exact_match,1.0
강원특별자치도,화천군,5179033000,상서면,32570330,상서면,exact_match,1.0
강원특별자치도,화천군,5179032000,하남면,32570320,하남면,exact_match,1.0
강원특별자치도,화천군,5179025000,화천읍,32570110,화천읍,exact_match,1.0
강원특별자치도,횡성군,5173034000,갑천면,32520340,갑천면,exact_match,1.0
강원특별자치도,횡성군,5173038000,강림면,32520380,강림면,exact_match,1.0
강원특별자치도,횡성군,5173036000,공근면,32520360,공근면,exact_match,1.0
강원특별자치도,횡성군,5173033000,둔내면,32520330,둔내면,exact_match,1.0
강원특별자치도,횡성군,5173037000,서원면,32520370,서원면,exact_match,1.0
강원특별자치도,횡성군,5173032000,안흥면,32520320,안흥면,exact_match,1.0
강원특별자치도,횡성군,5173031000,우천면,32520310,우천면,exact_match,1.0
강원특별자치도,횡성군,5173035000,청일면,32520350,청일면,exact_match,1.0
강원특별자치도,횡성군,5173025000,횡성읍,32520110,횡성읍,exact_match,1.0
경기도,가평군,4182025000,가평읍,31570110,가평읍,exact_match,1.0
경기도,가평군,4182035000,북면,31570350,북면,exact_match,1.0
경기도,가평군,4182033000,상면,31570330,상면,exact_match,1.0
경기도,가평군,4182031000,설악면,31570310,설악면,exact_match,1.0
경기도,가평군,4182034500,조종면,31570360,조종면,exact_match,1.0
경기도,가평군,4182032500,청평면,31570320,청평면,exact_match,1.0
경기도,과천시,4129010300,갈현동,31110520,갈현동,exact_match,1.0
경기도,과천시,4129010300,갈현동,31110521,갈현동,exact_match,1.0
경기도,과천시,4129010500,과천동,31110550,과천동,exact_match,1.0
경기도,과천시,4129010200,문원동,31110560,문원동,exact_match,1.0
경기도,과천시,4129010900,별양동,31110530,별양동,exact_match,1.0
경기도,과천시,4129011000,부림동,31110540,부림동,exact_match,1.0
경기도,과천시,4129010800,원문동,31110522,원문동,exact_match,1.0
경기도,과천시,4129010700,중앙동,31110510,중앙동,exact_match,1.0
경기도,광명시,4121010100,광명동,31060510,광명1동,prefix_match,0.95
경기도,광명시,4121010100,광명동,31060520,광명2동,prefix_match,0.95
경기도,광명시,4121010100,광명동,31060530,광명3동,prefix_match,0.95
경기도,광명시,4121010100,광명동,31060540,광명4동,prefix_match,0.95
경기도,광명시,4121010100,광명동,31060550,광명5동,prefix_match,0.95
경기도,광명시,4121010100,광명동,31060560,광명6동,prefix_match,0.95
경기도,광명시,4121010100,광명동,31060570,광명7동,prefix_match,0.95
경기도,광명시,4121010400,소하동,31060660,소하1동,prefix_match,0.95
경기도,광명시,4121010400,소하동,31060690,소하2동,prefix_match,0.95
경기도,광명시,4121010600,일직동,31060700,일직동,exact_match,1.0
경기도,광명시,4121010200,철산동,31060580,철산1동,prefix_match,0.95
경기도,광명시,4121010200,철산동,31060590,철산2동,prefix_match,0.95
경기도,광명시,4121010200,철산동,31060600,철산3동,prefix_match,0.95
경기도,광명시,4121010200,철산동,31060610,철산4동,prefix_match,0.95
경기도,광명시,4121010300,하안동,31060620,하안1동,prefix_match,0.95
경기도,광명시,4121010300,하안동,31060630,하안2동,prefix_match,0.95
경기도,광명시,4121010300,하안동,31060640,하안3동,prefix_match,0.95
경기도,광명시,4121010300,하안동,31060650,하안4동,prefix_match,0.95
경기도,광주시,4161010100,경안동,31250540,경안동,exact_match,1.0
경기도,광주시,4161025900,곤지암읍,31250140,곤지암읍,exact_match,1.0
경기도,광주시,4161035000,남종면,31250360,남종면,exact_match,1.0
경기도,광주시,4161037000,남한산성면,31250380,남한산성면,exact_match,1.0
경기도,광주시,4161011600,능평동,31250514,능평동,exact_match,1.0
경기도,광주시,4161033000,도척면,31250340,도척면,exact_match,1.0
경기도,광주시,4161010300,송정동,31250550,송정동,exact_match,1.0
경기도,광주시,4161011500,신현동,31250513,신현동,exact_match,1.0
경기도,광주시,4161010200,쌍령동,31250560,쌍령동,exact_match,1.0
경기도,광주시,4161025300,초월읍,31250120,초월읍,exact_match,1.0
경기도,광주시,4161010500,탄벌동,31250570,탄벌동,exact_match,1.0
경기도,광주시,4161034000,퇴촌면,31250350,퇴촌면,exact_match,1.0
경기도,구리시,4131010100,갈매동,31120510,갈매동,exact_match,1.0
경기도,구리시,4131010400,교문동,31120540,교문1동,prefix_match,0.95
경기도,구리시,4131010400,교문동,31120550,교문2동,prefix_match,0.95
경기도,구리시,4131010500,수택동,31120560,수택1동,prefix_match,0.95
경기도,구리시,4131010500,수택동,31120570,수택2동,prefix_match,0.95
경기도,구리시,4131010500,수택동,31120580,수택3동,prefix_match,0.95
경기도,구리시,4131010300,인창동,31120530,인창동,exact_match,1.0
경기도,군포시,4141010500,금정동,31160560,금정동,exact_match,1.0
경기도,군포시,4141010400,산본동,31160540,산본1동,prefix_match,0.95
경기도,군포시,4141010400,산본동,31160550,산본2동,prefix_match,0.95
경기도,김포시,4157025300,고촌읍,31230120,고촌읍,exact_match,1.0
경기도,김포시,4157010900,구래동,31230630,구래동,exact_match,1.0
경기도,김포시,4157034000,대곶면,31230340,대곶면,exact_match,1.0
경기도,김포시,4157010800,마산동,31230640,마산동,exact_match,1.0
경기도,김포시,4157010600,사우동,31230530,사우동,exact_match,1.0
경기도,김포시,4157025600,양촌읍,31230130,양촌읍,exact_match,1.0
경기도,김포시,4157010300,운양동,31230600,운양동,exact_match,1.0
경기도,김포시,4157035000,월곶면,31230350,월곶면,exact_match,1.0
경기도,김포시,4157010400,장기동,31230560,장기동,exact_match,1.0
경기도,김포시,4157010400,장기동,31230620,장기본동,startswith_match,0.9
경기도,김포시,4157025000,통진읍,31230110,통진읍,exact_match,1.0
경기도,김포시,4157010700,풍무동,31230540,풍무동,exact_match,1.0
경기도,김포시,4157036000,하성면,31230360,하성면,exact_match,1.0
경기도,남양주시,4136010300,금곡동,31130530,금곡동,exact_match,1.0
경기도,남양주시,4136011200,다산동,31130580,다산1동,prefix_match,0.95
경기도,남양주시,4136011200,다산동,31130590,다산2동,prefix_match,0.95
경기도,남양주시,4136011100,별내동,31130570,별내동,exact_match,1.0
경기도,남양주시,4136011100,별내동,31130310,별내면,startswith_match,0.9
경기도,남양주시,4136031000,별내면,31130310,별내면,exact_match,1.0
경기도,남양주시,4136034000,수동면,31130340,수동면,exact_match,1.0
경기도,남양주시,4136026200,오남읍,31130150,오남읍,exact_match,1.0
경기도,남양주시,4136025000,와부읍,31130110,와부읍,exact_match,1.0
경기도,남양주시,4136036000,조안면,31130350,조안면,exact_match,1.0
경기도,남양주시,4136025900,진건읍,31130140,진건읍,exact_match,1.0
경기도,남양주시,4136025300,진접읍,31130120,진접읍,exact_match,1.0
경기도,남양주시,4136026500,퇴계원읍,31130160,퇴계원읍,exact_match,1.0
경기도,남양주시,4136010200,평내동,31130520,평내동,exact_match,1.0
경기도,남양주시,4136010100,호평동,31130510,호평동,exact_match,1.0
경기도,남양주시,4136025600,화도읍,31130111,화도읍,exact_match,1.0
경기도,남양주시,4136025600,화도읍,31130130,화도읍,exact_match,1.0
경기도,동두천시,4125010600,보산동,31080550,보산동,exact_match,1.0
경기도,동두천시,4125011200,상패동,31080600,상패동,exact_match,1.0
경기도,동두천시,4125010300,생연동,31080510,생연1동,prefix_match,0.95
경기도,동두천시,4125010300,생연동,31080520,생연2동,prefix_match,0.95
경기도,동두천시,4125010100,송내동,31080610,송내동,exact_match,1.0
경기도,시흥시,4139011200,과림동,31150590,과림동,exact_match,1.0
경기도,시흥시,4139012800,군자동,31150680,군자동,exact_match,1.0
경기도,시흥시,4139011800,능곡동,31150670,능곡동,exact_match,1.0
경기도,시흥시,4139010100,대야동,31150510,대야동,exact_match,1.0
경기도,시흥시,4139010800,매화동,31150550,매화동,exact_match,1.0
경기도,시흥시,4139012600,목감동,31150560,목감동,exact_match,1.0
경기도,시흥시,4139013500,배곧동,31150740,배곧1동,prefix_match,0.95
경기도,시흥시,4139013500,배곧동,31150750,배곧2동,prefix_match,0.95
경기도,시흥시,4139010200,신천동,31150520,신천동,exact_match,1.0
경기도,시흥시,4139013100,월곶동,31150690,월곶동,exact_match,1.0
경기도,시흥시,4139010600,은행동,31150540,은행동,exact_match,1.0
경기도,시흥시,4139013000,장곡동,31150710,장곡동,exact_match,1.0
경기도,시흥시,4139013200,정왕동,31150650,정왕1동,prefix_match,0.95
경기도,시흥시,4139013200,정왕동,31150610,정왕2동,prefix_match,0.95
경기도,시흥시,4139013200,정왕동,31150611,정왕2동,prefix_match,0.95
경기도,시흥시,4139013200,정왕동,31150620,정왕3동,prefix_match,0.95
경기도,시흥시,4139013200,정왕동,31150720,정왕4동,prefix_match,0.95
경기도,시흥시,4139013200,정왕동,31150640,정왕본동,startswith_match,0.9
경기도,안성시,4155042000,고삼면,31220420,고삼면,exact_match,1.0
경기도,안성시,4155025000,공도읍,31220110,공도읍,exact_match,1.0
경기도,안성시,4155032000,금광면,31220320,금광면,exact_match,1.0
경기도,안성시,4155035000,대덕면,31220350,대덕면,exact_match,1.0
경기도,안성시,4155034000,미양면,31220340,미양면,exact_match,1.0
경기도,안성시,4155031000,보개면,31220310,보개면,exact_match,1.0
경기도,안성시,4155041000,삼죽면,31220410,삼죽면,exact_match,1.0
경기도,안성시,4155033000,서운면,31220330,서운면,exact_match,1.0
경기도,안성시,4155036000,양성면,31220360,양성면,exact_match,1.0
경기도,안성시,4155038000,원곡면,31220380,원곡면,exact_match,1.0
경기도,안성시,4155039000,일죽면,31220390,일죽면,exact_match,1.0
경기도,안성시,4155040000,죽산면,31220400,죽산면,exact_match,1.0
경기도,양주시,4163033000,광적면,31260330,광적면,exact_match,1.0
경기도,양주시,4163032000,남면,31260320,남면,exact_match,1.0
경기도,양주시,4163025000,백석읍,31260110,백석읍,exact_match,1.0
경기도,양주시,4163011400,옥정동,31260561,옥정1동,prefix_match,0.95
경기도,양주시,4163011400,옥정동,31260571,옥정2동,prefix_match,0.95
경기도,양주시,4163031000,은현면,31260310,은현면,exact_match,1.0
경기도,양주시,4163034000,장흥면,31260340,장흥면,exact_match,1.0
경기도,양평군,4183031000,강상면,31580310,강상면,exact_match,1.0
경기도,양평군,4183032000,강하면,31580320,강하면,exact_match,1.0
경기도,양평군,4183041000,개군면,31580410,개군면,exact_match,1.0
경기도,양평군,4183036000,단월면,31580360,단월면,exact_match,1.0
경기도,양평군,4183035000,서종면,31580350,서종면,exact_match,1.0
경기도,양평군,4183038000,양동면,31580380,양동면,exact_match,1.0
경기도,양평군,4183033000,양서면,31580330,양서면,exact_match,1.0
경기도,양평군,4183025000,양평읍,31580110,양평읍,exact_match,1.0
경기도,양평군,4183034000,옥천면,31580340,옥천면,exact_match,1.0
경기도,양평군,4183040000,용문면,31580400,용문면,exact_match,1.0
경기도,양평군,4183039500,지평면,31580390,지평면,exact_match,1.0
경기도,양평군,4183037000,청운면,31580370,청운면,exact_match,1.0
경기도,여주시,4167025000,가남읍,31280110,가남읍,exact_match,1.0
경기도,여주시,4167037000,강천면,31280380,강천면,exact_match,1.0
경기도,여주시,4167033000,금사면,31280340,금사면,exact_match,1.0
경기도,여주시,4167035000,대신면,31280360,대신면,exact_match,1.0
경기도,여주시,4167036000,북내면,31280370,북내면,exact_match,1.0
경기도,여주시,4167038000,산북면,31280350,산북면,exact_match,1.0
경기도,여주시,4167034500,세종대왕면,31280390,세종대왕면,exact_match,1.0
경기도,여주시,4167012100,오학동,31280530,오학동,exact_match,1.0
경기도,여주시,4167031000,점동면,31280310,점동면,exact_match,1.0
경기도,여주시,4167032000,흥천면,31280330,흥천면,exact_match,1.0
경기도,연천군,4180031000,군남면,31550310,군남면,exact_match,1.0
경기도,연천군,4180034000,미산면,31550340,미산면,exact_match,1.0
경기도,연천군,4180033000,백학면,31550330,백학면,exact_match,1.0
경기도,연천군,4180036000,신서면,31550360,신서면,exact_match,1.0
경기도,연천군,4180025000,연천읍,31550110,연천읍,exact_match,1.0
경기도,연천군,4180035000,왕징면,31550350,왕징면,exact_match,1.0
경기도,연천군,4180038000,장남면,31550380,장남면,exact_match,1.0
경기도,연천군,4180025300,전곡읍,31550120,전곡읍,exact_match,1.0
경기도,연천군,4180037000,중면,31550370,중면,exact_match,1.0
경기도,연천군,4180032000,청산면,31550320,청산면,exact_match,1.0
경기도,의왕시,4143010100,고천동,31170510,고천동,exact_match,1.0
경기도,의왕시,4143010700,내손동,31170540,내손1동,prefix_match,0.95
경기도,의왕시,4143010700,내손동,31170550,내손2동,prefix_match,0.95
경기도,의왕시,4143010500,오전동,31170530,오전동,exact_match,1.0
경기도,의왕시,4143010800,청계동,31170560,청계동,exact_match,1.0
경기도,의정부시,4115011000,가능동,31030680,가능동,exact_match,1.0
경기도,의정부시,4115011200,고산동,31030721,고산동,exact_match,1.0
경기도,의정부시,4115011100,녹양동,31030640,녹양동,exact_match,1.0
경기도,의정부시,4115010400,신곡동,31030570,신곡1동,prefix_match,0.95
경기도,의정부시,4115010400,신곡동,31030580,신곡2동,prefix_match,0.95
경기도,의정부시,4115010100,의정부동,31030690,의정부1동,prefix_match,0.95
경기도,의정부시,4115010100,의정부동,31030520,의정부2동,prefix_match,0.95
경기도,의정부시,4115010300,장암동,31030560,장암동,exact_match,1.0
경기도,의정부시,4115010200,호원동,31030550,호원1동,prefix_match,0.95
경기도,의정부시,4115010200,호원동,31030650,호원2동,prefix_match,0.95
경기도,이천시,4150010200,관고동,31210530,관고동,exact_match,1.0
경기도,이천시,4150035000,대월면,31210350,대월면,exact_match,1.0
경기도,이천시,4150034000,마장면,31210340,마장면,exact_match,1.0
경기도,이천시,4150036000,모가면,31210360,모가면,exact_match,1.0
경기도,이천시,4150032000,백사면,31210320,백사면,exact_match,1.0
경기도,이천시,4150025300,부발읍,31210120,부발읍,exact_match,1.0
경기도,이천시,4150037000,설성면,31210370,설성면,exact_match,1.0
경기도,이천시,4150031000,신둔면,31210310,신둔면,exact_match,1.0
경기도,이천시,4150038000,율면,31210380,율면,exact_match,1.0
경기도,이천시,4150025000,장호원읍,31210110,장호원읍,exact_match,1.0
경기도,이천시,4150010300,중리동,31210520,중리동,exact_match,1.0
경기도,이천시,4150010900,증포동,31210540,증포동,exact_match,1.0
경기도,이천시,4150010100,창전동,31210510,창전동,exact_match,1.0
경기도,이천시,4150033000,호법면,31210330,호법면,exact_match,1.0
경기도,파주시,4148035000,광탄면,31200350,광탄면,exact_match,1.0
경기도,파주시,4148010700,교하동,31200511,교하동,exact_match,1.0
경기도,파주시,4148010700,교하동,31200550,교하동,exact_match,1.0
경기도,파주시,4148010100,금촌동,31200530,금촌1동,prefix_match,0.95
경기도,파주시,4148010100,금촌동,31200520,금촌2동,prefix_match,0.95
